Jakosc,Powierzchnia,PowierzchniaPiwnicy,LiczbaMscGaraz,PowierzchniaGarazu,RokBudowy,LiczbaLazienek,Powierzchnia1Pietra,LiczbaPokoi,TypGarazu,DlugoscDzialkiPrzyUlicy,Sasiedztwo,Cena
6.0,1224.0,818.0,1.0,210.0,1926.0,1.0,818.0,5.0,Detchd,69.0,OldTown,115000.0
5.0,1343.0,731.0,1.0,186.0,1921.0,1.0,820.0,7.0,Detchd,54.0,Crawfor,154900.0
5.0,1124.0,0.0,0.0,0.0,1954.0,1.0,1124.0,5.0,Attchd,77.0,Edwards,93000.0
7.0,2514.0,1216.0,2.0,693.0,1990.0,2.0,1298.0,8.0,Attchd,69.0,Timber,250000.0
8.0,1652.0,1600.0,2.0,482.0,2008.0,2.0,1652.0,5.0,Attchd,64.0,Crawfor,392500.0
10.0,4476.0,2396.0,3.0,813.0,1996.0,3.0,2411.0,10.0,Attchd,160.0,NoRidge,745000.0
5.0,1130.0,1120.0,2.0,720.0,1920.0,1.0,1130.0,5.0,Detchd,60.0,OldTown,120000.0
5.0,1572.0,1572.0,3.0,995.0,1963.0,1.0,1572.0,5.0,2Types,50.0,Timber,186700.0
5.0,1221.0,784.0,1.0,392.0,1924.0,1.0,949.0,7.0,Attchd,60.0,Edwards,104900.0
3.0,1699.0,978.0,2.0,420.0,1900.0,2.0,1014.0,7.0,CarPort,107.0,OldTown,95000.0
8.0,1624.0,1624.0,3.0,757.0,1994.0,2.0,1624.0,5.0,Attchd,89.0,NoRidge,262000.0
7.0,1660.0,831.0,2.0,493.0,2002.0,2.0,831.0,7.0,Attchd,68.0,CollgCr,195000.0
7.0,1804.0,994.0,2.0,442.0,1999.0,2.0,1028.0,7.0,Attchd,60.0,Gilbert,189000.0
4.0,1622.0,1249.0,4.0,1356.0,1961.0,1.0,1622.0,7.0,2Types,69.0,Mitchel,168000.0
8.0,1441.0,776.0,2.0,492.0,1999.0,2.0,764.0,5.0,Detchd,24.0,Somerst,174000.0
5.0,1472.0,702.0,1.0,250.0,1925.0,1.0,842.0,6.0,Detchd,60.0,OldTown,125000.0
6.0,1224.0,1224.0,2.0,402.0,1999.0,2.0,1224.0,5.0,Attchd,69.0,Mitchel,165000.0
6.0,1352.0,663.0,1.0,299.0,1969.0,1.0,663.0,7.0,Attchd,80.0,Sawyer,158000.0
6.0,1456.0,728.0,2.0,400.0,2005.0,2.0,728.0,8.0,Attchd,51.0,Gilbert,176000.0
7.0,1863.0,879.0,3.0,660.0,2006.0,2.0,879.0,9.0,BuiltIn,58.0,Gilbert,219210.0
7.0,1690.0,815.0,1.0,225.0,1916.0,1.0,815.0,7.0,Detchd,65.0,OldTown,144000.0
7.0,1212.0,1212.0,2.0,573.0,2001.0,2.0,1212.0,6.0,Attchd,70.0,CollgCr,178000.0
4.0,1382.0,1051.0,2.0,459.0,1963.0,1.0,1382.0,6.0,Attchd,75.0,Sawyer,148000.0
4.0,864.0,864.0,1.0,280.0,1970.0,1.0,864.0,5.0,Attchd,71.0,NAmes,116050.0
7.0,1779.0,866.0,2.0,546.0,1998.0,2.0,866.0,6.0,Attchd,80.0,CollgCr,197900.0
5.0,1348.0,884.0,1.0,216.0,1925.0,1.0,884.0,5.0,Detchd,50.0,BrkSide,117000.0
7.0,1630.0,1630.0,2.0,451.0,2000.0,2.0,1630.0,6.0,Attchd,75.0,CollgCr,213000.0
5.0,1074.0,1056.0,2.0,495.0,1975.0,1.0,1074.0,6.0,Attchd,78.0,NWAmes,153500.0
7.0,2196.0,2158.0,3.0,701.0,1990.0,2.0,2196.0,7.0,Attchd,90.0,SawyerW,271900.0
4.0,1056.0,1056.0,1.0,384.0,1966.0,1.0,1056.0,5.0,Detchd,69.0,SawyerW,107000.0
6.0,1700.0,1682.0,2.0,544.0,2003.0,2.0,1700.0,7.0,Attchd,70.0,CollgCr,200000.0
5.0,1283.0,931.0,2.0,506.0,1962.0,1.0,1283.0,6.0,Detchd,70.0,NAmes,140000.0
8.0,1660.0,1660.0,2.0,500.0,2006.0,2.0,1660.0,8.0,Attchd,85.0,Somerst,290000.0
6.0,1845.0,1055.0,2.0,462.0,1992.0,2.0,1055.0,8.0,Attchd,70.0,SawyerW,189000.0
8.0,1752.0,559.0,2.0,492.0,1988.0,2.0,1080.0,8.0,Basment,152.0,Gilbert,164000.0
4.0,672.0,672.0,1.0,234.0,1941.0,1.0,672.0,4.0,Attchd,50.0,Edwards,113000.0
4.0,960.0,648.0,1.0,364.0,1965.0,0.0,960.0,3.0,Attchd,69.0,Sawyer,145000.0
5.0,999.0,925.0,1.0,300.0,1962.0,1.0,999.0,6.0,Attchd,69.0,NAmes,134500.0
5.0,894.0,894.0,1.0,384.0,1966.0,1.0,894.0,5.0,Detchd,99.0,Sawyer,125000.0
6.0,1902.0,0.0,2.0,539.0,1978.0,2.0,1318.0,8.0,Attchd,68.0,Sawyer,112000.0
8.0,1314.0,1300.0,2.0,552.0,2009.0,2.0,1314.0,6.0,Attchd,72.0,Somerst,229456.0
4.0,912.0,0.0,0.0,0.0,1947.0,1.0,672.0,3.0,Attchd,52.0,BrkSide,80500.0
6.0,1218.0,672.0,0.0,0.0,1971.0,1.0,672.0,7.0,Attchd,21.0,BrDale,91500.0
5.0,912.0,912.0,1.0,288.0,1964.0,1.0,912.0,5.0,Attchd,66.0,NAmes,115000.0
5.0,1211.0,952.0,1.0,322.0,1968.0,1.0,1211.0,5.0,Attchd,55.0,Sawyer,134000.0
6.0,1846.0,1040.0,1.0,315.0,1949.0,2.0,1168.0,7.0,Attchd,78.0,NAmes,143000.0
5.0,2136.0,2136.0,2.0,528.0,1951.0,2.0,2136.0,7.0,Detchd,89.0,NAmes,137900.0
7.0,1490.0,788.0,2.0,388.0,2004.0,2.0,788.0,8.0,Attchd,60.0,Gilbert,184000.0
6.0,1138.0,588.0,1.0,264.0,1958.0,1.0,1138.0,6.0,Attchd,65.0,NAmes,145000.0
6.0,1933.0,894.0,3.0,668.0,2007.0,2.0,894.0,9.0,BuiltIn,86.0,Somerst,214000.0
5.0,912.0,912.0,2.0,576.0,1965.0,1.0,912.0,5.0,Detchd,72.0,NAmes,147000.0
9.0,1702.0,1702.0,3.0,1052.0,2008.0,1.0,1702.0,7.0,Attchd,65.0,NridgHt,367294.0
5.0,1507.0,1075.0,1.0,404.0,1960.0,2.0,1507.0,7.0,Basment,70.0,NAmes,127000.0
5.0,2620.0,1361.0,2.0,600.0,1977.0,2.0,1361.0,12.0,BuiltIn,69.0,Sawyer,190000.0
5.0,1190.0,1106.0,2.0,540.0,1962.0,1.0,1190.0,6.0,Attchd,70.0,NAmes,132500.0
4.0,1224.0,0.0,2.0,462.0,1962.0,2.0,1224.0,6.0,CarPort,70.0,NAmes,101800.0
5.0,1188.0,1188.0,2.0,531.0,1959.0,1.0,1188.0,6.0,Attchd,69.0,NAmes,142000.0
5.0,1964.0,940.0,0.0,0.0,1911.0,1.0,1024.0,7.0,Attchd,55.0,SWISU,130000.0
5.0,1784.0,747.0,1.0,180.0,1914.0,1.0,892.0,9.0,Detchd,96.0,Crawfor,138887.0
7.0,1626.0,764.0,2.0,474.0,2003.0,2.0,764.0,6.0,BuiltIn,36.0,NridgHt,175500.0
7.0,1948.0,847.0,2.0,434.0,2004.0,2.0,847.0,8.0,BuiltIn,41.0,CollgCr,195000.0
6.0,1141.0,1141.0,2.0,484.0,2005.0,1.0,1141.0,6.0,Detchd,63.0,SawyerW,142500.0
8.0,1484.0,1476.0,2.0,472.0,2006.0,2.0,1484.0,6.0,Attchd,64.0,Timber,265900.0
7.0,1768.0,884.0,2.0,543.0,2003.0,2.0,884.0,8.0,Attchd,65.0,CollgCr,224900.0
7.0,1689.0,1689.0,3.0,954.0,2007.0,2.0,1689.0,7.0,Attchd,83.0,Somerst,248328.0
7.0,1173.0,1053.0,2.0,528.0,1974.0,2.0,1173.0,6.0,Attchd,85.0,NWAmes,170000.0
10.0,2076.0,2076.0,3.0,850.0,2006.0,2.0,2076.0,7.0,Attchd,107.0,NridgHt,465000.0
8.0,1517.0,792.0,2.0,400.0,1929.0,1.0,792.0,7.0,Detchd,69.0,Crawfor,230000.0
6.0,1868.0,585.0,2.0,477.0,1984.0,3.0,1140.0,7.0,BuiltIn,78.0,NWAmes,178000.0
7.0,1553.0,756.0,2.0,615.0,2005.0,2.0,756.0,6.0,Attchd,65.0,Somerst,186500.0
6.0,1034.0,1012.0,3.0,888.0,1976.0,1.0,1034.0,6.0,Attchd,69.0,Mitchel,169900.0
6.0,2058.0,735.0,2.0,396.0,1917.0,1.0,1134.0,8.0,Detchd,60.0,OldTown,129500.0
5.0,988.0,876.0,1.0,276.0,1950.0,1.0,988.0,6.0,Attchd,60.0,NAmes,119000.0
7.0,2110.0,2110.0,2.0,522.0,1968.0,2.0,2110.0,8.0,Attchd,93.0,NAmes,244000.0
7.0,1405.0,1405.0,2.0,478.0,2003.0,2.0,1405.0,6.0,Attchd,69.0,NridgHt,171750.0
5.0,874.0,864.0,1.0,288.0,1968.0,1.0,874.0,5.0,Attchd,62.0,Mitchel,130000.0
7.0,2167.0,1192.0,2.0,518.0,1974.0,2.0,1516.0,9.0,Attchd,69.0,Veenker,294000.0
7.0,1656.0,746.0,2.0,397.0,2003.0,2.0,760.0,7.0,BuiltIn,60.0,Edwards,165400.0
6.0,1367.0,884.0,1.0,560.0,1931.0,1.0,959.0,6.0,Detchd,52.0,BrkSide,127500.0
8.0,1987.0,1986.0,2.0,691.0,1994.0,2.0,1987.0,7.0,Attchd,91.0,NoRidge,301500.0
5.0,864.0,864.0,0.0,0.0,1922.0,1.0,864.0,4.0,Attchd,56.0,Edwards,99900.0
7.0,1166.0,856.0,2.0,400.0,2005.0,2.0,1166.0,5.0,Attchd,59.0,Gilbert,190000.0
6.0,1054.0,1054.0,2.0,460.0,1969.0,1.0,1054.0,6.0,Attchd,65.0,NAmes,151000.0
6.0,1675.0,841.0,2.0,502.0,1999.0,2.0,892.0,7.0,BuiltIn,69.0,Gilbert,181000.0
5.0,1050.0,1050.0,1.0,338.0,1956.0,1.0,1050.0,5.0,Attchd,80.0,NAmes,128900.0
4.0,1788.0,1104.0,1.0,304.0,1957.0,1.0,1104.0,8.0,Attchd,69.0,ClearCr,161500.0
6.0,1824.0,764.0,2.0,520.0,1919.0,1.0,1060.0,8.0,Detchd,60.0,BrkSide,180500.0
6.0,1337.0,1405.0,2.0,511.0,1998.0,2.0,1337.0,5.0,Attchd,34.0,NAmes,181000.0
7.0,1452.0,691.0,2.0,506.0,1999.0,2.0,713.0,6.0,Detchd,35.0,Somerst,183900.0
7.0,1889.0,925.0,1.0,308.0,1910.0,1.0,964.0,9.0,Detchd,60.0,OldTown,122000.0
9.0,2018.0,2002.0,3.0,746.0,2008.0,2.0,2018.0,10.0,Attchd,89.0,Timber,378500.0
8.0,3447.0,728.0,3.0,1014.0,1935.0,3.0,1968.0,11.0,BuiltIn,69.0,Crawfor,381000.0
5.0,1524.0,874.0,1.0,315.0,1958.0,1.0,874.0,7.0,Attchd,78.0,NAmes,144000.0
7.0,1524.0,1332.0,2.0,586.0,1979.0,0.0,1332.0,4.0,Attchd,69.0,ClearCr,260000.0
6.0,1489.0,1489.0,2.0,462.0,1968.0,2.0,1489.0,7.0,Attchd,69.0,NWAmes,185750.0
5.0,935.0,935.0,1.0,288.0,1965.0,1.0,935.0,5.0,Attchd,69.0,Sawyer,137000.0
6.0,1357.0,1019.0,1.0,312.0,1959.0,1.0,1357.0,5.0,Basment,124.0,Edwards,177000.0
5.0,1250.0,661.0,2.0,552.0,1910.0,2.0,661.0,8.0,Detchd,53.0,Crawfor,139000.0
5.0,1920.0,928.0,2.0,400.0,1948.0,2.0,928.0,10.0,Detchd,95.0,NAmes,137000.0
6.0,1395.0,723.0,2.0,497.0,1972.0,1.0,735.0,6.0,Attchd,69.0,NWAmes,162000.0
6.0,1724.0,1680.0,2.0,480.0,1967.0,1.0,1724.0,7.0,Attchd,69.0,NWAmes,197900.0
8.0,2031.0,1128.0,2.0,577.0,2002.0,2.0,1128.0,7.0,Attchd,75.0,CollgCr,237000.0
4.0,1128.0,698.0,2.0,528.0,1920.0,1.0,698.0,6.0,Detchd,60.0,IDOTRR,68400.0
7.0,1573.0,1573.0,2.0,544.0,2002.0,2.0,1573.0,6.0,Attchd,67.0,CollgCr,227000.0
7.0,1339.0,1309.0,2.0,484.0,1990.0,2.0,1339.0,6.0,Attchd,50.0,Timber,180000.0
5.0,1040.0,1040.0,2.0,484.0,1977.0,2.0,1040.0,5.0,Detchd,61.0,CollgCr,150500.0
6.0,1824.0,912.0,0.0,0.0,1971.0,2.0,912.0,8.0,Attchd,94.0,Mitchel,139000.0
6.0,2447.0,804.0,1.0,336.0,1919.0,2.0,1699.0,10.0,Detchd,50.0,SWISU,169000.0
6.0,1412.0,780.0,1.0,280.0,1939.0,1.0,825.0,6.0,Detchd,50.0,BrkSide,132500.0
6.0,1328.0,1328.0,2.0,528.0,1963.0,1.0,1328.0,6.0,Attchd,69.0,NWAmes,143000.0
5.0,1582.0,1624.0,2.0,390.0,1964.0,2.0,1582.0,7.0,Attchd,69.0,ClearCr,190000.0
8.0,1659.0,1501.0,2.0,499.0,2000.0,2.0,1659.0,5.0,Attchd,40.0,StoneBr,278000.0
8.0,1970.0,1085.0,3.0,753.0,2006.0,2.0,1120.0,8.0,BuiltIn,86.0,NridgHt,281000.0
5.0,1152.0,1152.0,2.0,484.0,1964.0,1.0,1152.0,6.0,Attchd,69.0,NAmes,180500.0
5.0,1302.0,630.0,1.0,264.0,1972.0,2.0,630.0,6.0,Detchd,21.0,BrDale,119500.0
5.0,2372.0,994.0,1.0,432.0,1892.0,2.0,1378.0,11.0,Attchd,60.0,OldTown,107500.0
7.0,1664.0,832.0,2.0,528.0,1976.0,2.0,832.0,8.0,Attchd,78.0,NWAmes,162900.0
5.0,864.0,864.0,2.0,572.0,1955.0,1.0,864.0,5.0,Detchd,60.0,Edwards,115000.0
5.0,1052.0,1052.0,1.0,288.0,1968.0,1.0,1052.0,5.0,Attchd,70.0,NAmes,138500.0
5.0,1128.0,1120.0,2.0,525.0,1963.0,2.0,1128.0,6.0,Attchd,80.0,NAmes,155000.0
6.0,1072.0,547.0,2.0,525.0,2005.0,2.0,1072.0,5.0,Basment,35.0,Edwards,140000.0
10.0,5642.0,6110.0,2.0,1418.0,2008.0,2.0,4692.0,12.0,Attchd,313.0,Edwards,160000.0
5.0,1246.0,1246.0,1.0,305.0,1959.0,1.0,1246.0,6.0,Attchd,75.0,NAmes,154000.0
7.0,1983.0,978.0,2.0,490.0,1999.0,2.0,1005.0,9.0,Attchd,69.0,Gilbert,225000.0
6.0,1494.0,771.0,1.0,213.0,1942.0,1.0,753.0,7.0,Attchd,69.0,Crawfor,177500.0
8.0,2526.0,1165.0,3.0,844.0,1994.0,2.0,1203.0,8.0,Attchd,92.0,NoRidge,290000.0
7.0,1616.0,1616.0,3.0,834.0,2005.0,2.0,1616.0,7.0,Attchd,73.0,Somerst,232000.0
7.0,1708.0,976.0,2.0,380.0,2004.0,2.0,976.0,7.0,Detchd,32.0,Edwards,130000.0
9.0,1652.0,1652.0,2.0,840.0,2006.0,2.0,1652.0,6.0,Attchd,108.0,NridgHt,325000.0
7.0,1368.0,1368.0,2.0,474.0,2005.0,2.0,1368.0,6.0,Attchd,48.0,NridgHt,202500.0
5.0,990.0,990.0,2.0,480.0,1994.0,1.0,990.0,5.0,Detchd,60.0,CollgCr,138000.0
5.0,1122.0,924.0,2.0,528.0,1948.0,1.0,1122.0,6.0,Attchd,100.0,OldTown,147000.0
6.0,1294.0,1278.0,2.0,496.0,1991.0,2.0,1294.0,6.0,Attchd,69.0,SawyerW,179200.0
7.0,1902.0,1902.0,2.0,567.0,1959.0,2.0,1902.0,7.0,Attchd,100.0,Crawfor,335000.0
7.0,1274.0,1274.0,2.0,508.0,2005.0,2.0,1274.0,6.0,Attchd,68.0,CollgCr,203000.0
8.0,2810.0,1453.0,2.0,750.0,1990.0,2.0,1453.0,9.0,Attchd,69.0,NoRidge,302000.0
9.0,2599.0,1393.0,3.0,779.0,1999.0,2.0,1422.0,10.0,BuiltIn,108.0,NoRidge,333168.0
4.0,948.0,948.0,1.0,280.0,1954.0,1.0,948.0,5.0,Detchd,60.0,Edwards,119000.0
6.0,2112.0,952.0,2.0,576.0,1969.0,2.0,1092.0,9.0,Attchd,85.0,NAmes,206900.0
8.0,1630.0,1622.0,3.0,860.0,2008.0,2.0,1630.0,8.0,Attchd,61.0,CollgCr,295493.0
7.0,1352.0,1352.0,2.0,466.0,2006.0,2.0,1352.0,5.0,Attchd,47.0,Somerst,208900.0
8.0,1787.0,1753.0,3.0,748.0,2001.0,2.0,1787.0,7.0,Attchd,69.0,CollgCr,275000.0
4.0,948.0,864.0,1.0,248.0,1954.0,1.0,948.0,5.0,Attchd,75.0,Edwards,111000.0
6.0,1478.0,1478.0,2.0,442.0,1957.0,1.0,1478.0,6.0,Attchd,70.0,NAmes,156500.0
3.0,720.0,0.0,1.0,287.0,1949.0,1.0,720.0,4.0,Detchd,69.0,BrkSide,72500.0
7.0,1923.0,750.0,2.0,564.0,1992.0,2.0,1061.0,8.0,Attchd,107.0,NoRidge,190000.0
4.0,708.0,420.0,0.0,0.0,1940.0,1.0,708.0,5.0,Attchd,50.0,BrkSide,82500.0
8.0,1795.0,1795.0,3.0,895.0,2006.0,2.0,1795.0,7.0,Attchd,75.0,Somerst,147000.0
4.0,796.0,796.0,0.0,0.0,1922.0,1.0,796.0,5.0,Attchd,40.0,IDOTRR,55000.0
3.0,774.0,544.0,0.0,0.0,1931.0,1.0,774.0,6.0,Attchd,70.0,Edwards,79000.0
5.0,816.0,816.0,1.0,264.0,1982.0,1.0,816.0,5.0,Attchd,60.0,Mitchel,130500.0
6.0,2792.0,1510.0,2.0,520.0,1920.0,2.0,1584.0,8.0,Detchd,60.0,OldTown,256000.0
7.0,1632.0,935.0,2.0,462.0,1998.0,2.0,955.0,8.0,Attchd,63.0,Gilbert,176500.0
8.0,1588.0,1588.0,3.0,825.0,2006.0,2.0,1588.0,7.0,Attchd,85.0,Somerst,227000.0
5.0,954.0,911.0,2.0,576.0,1976.0,1.0,954.0,6.0,Detchd,55.0,CollgCr,132500.0
4.0,816.0,816.0,1.0,288.0,1938.0,1.0,816.0,3.0,Detchd,67.0,Edwards,100000.0
5.0,1360.0,803.0,1.0,297.0,1938.0,1.0,803.0,6.0,Detchd,60.0,IDOTRR,125500.0
5.0,1365.0,765.0,2.0,440.0,1970.0,1.0,765.0,7.0,Attchd,24.0,BrDale,125000.0
6.0,1334.0,1350.0,2.0,630.0,1977.0,2.0,1334.0,6.0,Attchd,80.0,NWAmes,167900.0
5.0,1656.0,1656.0,2.0,506.0,1973.0,2.0,1656.0,8.0,Detchd,87.0,NWAmes,135000.0
4.0,693.0,693.0,0.0,0.0,1941.0,1.0,693.0,4.0,Attchd,153.0,OldTown,52500.0
7.0,1861.0,916.0,2.0,492.0,2002.0,2.0,920.0,8.0,BuiltIn,95.0,CollgCr,200000.0
5.0,864.0,864.0,1.0,288.0,1972.0,1.0,864.0,5.0,Attchd,120.0,CollgCr,128500.0
4.0,872.0,858.0,4.0,480.0,1971.0,1.0,872.0,5.0,Detchd,70.0,NAmes,123000.0
6.0,1114.0,1114.0,2.0,576.0,2003.0,1.0,1114.0,6.0,Detchd,66.0,SawyerW,155000.0
8.0,2169.0,1284.0,2.0,647.0,2002.0,2.0,1284.0,7.0,Attchd,69.0,CollgCr,228500.0
6.0,1913.0,896.0,2.0,342.0,1928.0,1.0,1172.0,9.0,Detchd,57.0,Crawfor,177000.0
7.0,1456.0,728.0,2.0,440.0,2006.0,2.0,728.0,8.0,Attchd,85.0,CollgCr,155835.0
4.0,960.0,960.0,1.0,308.0,1920.0,1.0,960.0,5.0,Detchd,50.0,OldTown,108500.0
7.0,2156.0,1568.0,2.0,508.0,1968.0,2.0,2156.0,9.0,Attchd,69.0,NWAmes,262500.0
8.0,1776.0,1732.0,3.0,712.0,2006.0,2.0,1776.0,7.0,Attchd,93.0,Timber,283463.0
7.0,1494.0,1482.0,2.0,514.0,1998.0,2.0,1494.0,5.0,Attchd,69.0,SawyerW,215000.0
8.0,2358.0,684.0,0.0,0.0,1872.0,2.0,938.0,8.0,Attchd,50.0,OldTown,122000.0
5.0,2634.0,1248.0,4.0,968.0,1969.0,2.0,1338.0,12.0,Detchd,91.0,NAmes,200000.0
6.0,1716.0,858.0,2.0,490.0,1962.0,1.0,858.0,8.0,Attchd,70.0,NAmes,171000.0
6.0,1176.0,698.0,2.0,624.0,1937.0,1.0,786.0,4.0,Detchd,50.0,BrkSide,134900.0
8.0,3238.0,2033.0,3.0,666.0,1995.0,2.0,2053.0,9.0,Attchd,56.0,NoRidge,410000.0
7.0,1865.0,992.0,3.0,839.0,2000.0,2.0,992.0,7.0,Attchd,69.0,CollgCr,235000.0
7.0,1920.0,570.0,2.0,487.0,1968.0,3.0,1222.0,8.0,Attchd,102.0,NWAmes,170000.0
5.0,892.0,864.0,1.0,264.0,1966.0,1.0,892.0,5.0,Attchd,69.0,NAmes,110000.0
5.0,1078.0,1078.0,2.0,500.0,1971.0,1.0,1078.0,6.0,Attchd,69.0,NAmes,149900.0
6.0,1573.0,756.0,2.0,440.0,2000.0,2.0,769.0,5.0,Detchd,69.0,Somerst,177500.0
9.0,1980.0,1980.0,3.0,770.0,2004.0,2.0,1980.0,8.0,Attchd,129.0,NridgHt,315000.0
5.0,2601.0,612.0,2.0,621.0,1921.0,3.0,990.0,8.0,BuiltIn,51.0,SWISU,189000.0
7.0,1530.0,1530.0,2.0,430.0,2005.0,2.0,1530.0,7.0,Attchd,124.0,StoneBr,260000.0
4.0,1738.0,715.0,1.0,368.0,1920.0,2.0,1281.0,7.0,Attchd,69.0,NAmes,104900.0
6.0,1412.0,616.0,2.0,432.0,2006.0,2.0,616.0,6.0,BuiltIn,73.0,Gilbert,156932.0
7.0,1200.0,600.0,2.0,480.0,2005.0,2.0,520.0,4.0,Detchd,30.0,Somerst,144152.0
7.0,1674.0,814.0,2.0,663.0,2000.0,2.0,814.0,7.0,Attchd,69.0,Somerst,216000.0
7.0,1790.0,873.0,2.0,588.0,1999.0,2.0,882.0,7.0,Attchd,68.0,CollgCr,193000.0
5.0,1475.0,757.0,1.0,336.0,1977.0,2.0,925.0,6.0,Attchd,41.0,MeadowV,127000.0
6.0,848.0,848.0,2.0,420.0,2003.0,1.0,848.0,4.0,Attchd,69.0,CollgCr,144000.0
8.0,1668.0,1657.0,2.0,502.0,2003.0,2.0,1668.0,8.0,Attchd,48.0,CollgCr,232000.0
4.0,1374.0,840.0,1.0,338.0,1920.0,1.0,840.0,6.0,Detchd,90.0,OldTown,105000.0
6.0,1661.0,992.0,1.0,377.0,1955.0,1.0,1661.0,8.0,BuiltIn,80.0,NAmes,165500.0
7.0,2097.0,1108.0,2.0,583.0,1998.0,2.0,1108.0,8.0,Detchd,75.0,CollgCr,274300.0
10.0,2633.0,2633.0,3.0,804.0,2001.0,2.0,2633.0,8.0,Attchd,69.0,NoRidge,466500.0
7.0,1958.0,1026.0,3.0,936.0,2005.0,2.0,1026.0,9.0,Attchd,85.0,Somerst,250000.0
8.0,1571.0,1571.0,3.0,722.0,2007.0,2.0,1571.0,7.0,Attchd,89.0,Timber,239000.0
6.0,790.0,768.0,1.0,160.0,1930.0,1.0,790.0,4.0,Detchd,52.0,SWISU,91000.0
5.0,1604.0,984.0,2.0,660.0,1941.0,2.0,984.0,6.0,Detchd,60.0,Edwards,117000.0
6.0,987.0,483.0,1.0,264.0,1973.0,1.0,483.0,5.0,Detchd,21.0,BrDale,83000.0
5.0,1394.0,384.0,2.0,400.0,2006.0,2.0,754.0,7.0,BuiltIn,73.0,Timber,167500.0
3.0,864.0,864.0,1.0,200.0,1914.0,1.0,864.0,5.0,Detchd,45.0,Edwards,58500.0
6.0,2117.0,1205.0,2.0,550.0,1970.0,2.0,2117.0,7.0,Attchd,69.0,NAmes,237500.0
7.0,1762.0,596.0,2.0,576.0,1920.0,1.0,998.0,8.0,Detchd,60.0,OldTown,157000.0
5.0,1416.0,816.0,2.0,576.0,1918.0,2.0,1416.0,7.0,Attchd,69.0,Sawyer,112000.0
6.0,1258.0,560.0,1.0,280.0,1939.0,1.0,698.0,6.0,Detchd,60.0,Edwards,105000.0
4.0,1154.0,796.0,1.0,240.0,1922.0,1.0,796.0,7.0,Detchd,40.0,IDOTRR,125500.0
7.0,2784.0,1392.0,2.0,564.0,1978.0,3.0,1392.0,12.0,Attchd,80.0,NWAmes,250000.0
6.0,2526.0,714.0,1.0,216.0,1916.0,2.0,1664.0,10.0,Detchd,60.0,OldTown,136000.0
9.0,1746.0,1746.0,3.0,758.0,2006.0,2.0,1746.0,7.0,Attchd,42.0,Gilbert,377500.0
6.0,1218.0,735.0,2.0,440.0,1941.0,1.0,869.0,6.0,Detchd,60.0,BrkSide,131000.0
7.0,1525.0,1525.0,2.0,541.0,2000.0,2.0,1525.0,6.0,Attchd,70.0,CollgCr,235000.0
5.0,1584.0,1584.0,3.0,792.0,1967.0,2.0,1584.0,8.0,Detchd,65.0,NAmes,124000.0
5.0,900.0,864.0,1.0,288.0,1967.0,1.0,900.0,6.0,Attchd,68.0,NAmes,123000.0
6.0,1912.0,482.0,2.0,672.0,1905.0,2.0,1221.0,7.0,Detchd,60.0,OldTown,163000.0
7.0,1500.0,1356.0,3.0,648.0,2006.0,2.0,1500.0,6.0,Attchd,53.0,Blmngtn,246578.0
8.0,2482.0,1094.0,3.0,642.0,2005.0,2.0,1133.0,9.0,BuiltIn,88.0,Timber,281213.0
5.0,1687.0,747.0,2.0,572.0,1948.0,1.0,1687.0,7.0,Detchd,69.0,Timber,160000.0
5.0,1513.0,939.0,1.0,180.0,1920.0,1.0,939.0,8.0,Detchd,51.0,BrkSide,137500.0
5.0,1904.0,1208.0,1.0,240.0,1950.0,1.0,1136.0,7.0,Attchd,60.0,NAmes,138000.0
6.0,1608.0,976.0,1.0,216.0,1925.0,2.0,1160.0,7.0,Detchd,51.0,SWISU,137450.0
6.0,1158.0,862.0,1.0,208.0,1929.0,1.0,950.0,5.0,BuiltIn,50.0,BrkSide,120000.0
6.0,1593.0,839.0,2.0,398.0,2004.0,2.0,864.0,8.0,Attchd,62.0,Gilbert,193000.0
7.0,1294.0,1286.0,2.0,662.0,2006.0,2.0,1294.0,6.0,Attchd,64.0,CollgCr,193879.0
8.0,1464.0,1485.0,3.0,754.0,2007.0,2.0,1464.0,6.0,Attchd,49.0,Somerst,282922.0
3.0,1214.0,672.0,3.0,936.0,1915.0,1.0,694.0,6.0,Detchd,60.0,OldTown,105000.0
8.0,1646.0,1594.0,2.0,482.0,2004.0,2.0,1646.0,5.0,Attchd,44.0,Crawfor,275000.0
5.0,768.0,768.0,2.0,396.0,1972.0,1.0,768.0,5.0,Detchd,70.0,CollgCr,133000.0
5.0,833.0,833.0,0.0,0.0,1985.0,1.0,833.0,5.0,Attchd,69.0,Mitchel,112000.0
4.0,1363.0,622.0,2.0,528.0,1910.0,1.0,741.0,6.0,Detchd,60.0,OldTown,125500.0
7.0,2093.0,791.0,2.0,542.0,1986.0,2.0,1236.0,7.0,Attchd,46.0,NWAmes,215000.0
7.0,1840.0,944.0,2.0,622.0,2001.0,2.0,944.0,6.0,Attchd,79.0,CollgCr,230000.0
6.0,1668.0,856.0,1.0,271.0,1950.0,1.0,1112.0,6.0,Attchd,80.0,NAmes,140000.0
4.0,1040.0,0.0,2.0,420.0,1949.0,2.0,1040.0,6.0,Detchd,60.0,NAmes,90000.0
8.0,1844.0,1844.0,2.0,620.0,2005.0,2.0,1844.0,7.0,Attchd,88.0,SawyerW,257000.0
